# pTt1,etat1,phit1,Et1,pTt2,etat2,phit2,Et2,pTh,etah,phih,Eh,ttmass,ttHmass,HT,dphi_tt,,HTb,tmass,Hmass
67.3415,1.38412,6.15401,217.525,73.6416,0.582373,1.70972,155.837,67.0837,0.761358,5.51456,144.26,320.504,452.658,403.049,1.83889,,197.987,164.066,114.706
228.286,1.39496,0.103752,518.165,181.462,0.146605,3.7179,246.746,58.2657,0.537526,2.78149,150.491,602.639,769.855,508.657,2.66904,,357.7,171.85,134.809
255.349,0.307727,2.58307,319.457,278.873,-0.428323,0.56712,351.797,168.631,-0.0762337,1.36392,209.172,605.853,752.664,969.105,2.01595,,618.64,174.578,123.09
190.81,2.30041,1.91795,970.664,310.209,0.00710197,5.09389,354.467,149.692,2.16414,1.66305,669.577,921.6,1206.25,574.705,3.10724,,365.927,132.806,111.168
135.915,1.46576,1.67114,357.603,129.455,0.814991,2.27944,251.242,211.489,0.8119,2.45267,307.258,386.793,539.091,993.711,0.608306,,410.993,178.261,114.547
335.021,-1.92809,3.17879,1188.81,166.11,-1.49887,4.65086,422.608,70.5806,-1.8271,5.22669,255.975,503.224,679.936,406.708,1.47207,,157.453,172.548,121.991
241.041,-0.62718,1.98487,348.521,154.86,-1.5964,4.87966,424.231,55.9558,-2.62239,4.98738,403.514,555.838,741.953,997.463,2.89479,,303.593,193.271,113.406
137.133,0.358295,4.53166,222.807,201.42,2.13723,1.40667,882.516,103.542,-1.80415,4.82701,347.457,649.672,1328.65,627.76,3.12499,,356.286,168.28,127.995
227.29,-1.03214,3.64149,393.964,518.311,-0.658286,1.89802,658.326,51.2797,-0.331308,0.564989,140.843,641.553,844.594,1523.21,1.74347,,525.94,161.157,130.03
154.2,-2.0082,0.274828,610.361,127.38,1.14417,6.06331,281.93,64.612,-1.40226,2.8212,179.006,757.55,918.716,509.404,0.494703,,263.693,174.992,112.481
115.669,1.44485,0.890605,313.532,105.979,1.88483,5.07134,394.054,139.747,1.25029,0.84606,297.772,400.848,571.14,405.154,2.10245,,288.523,176.806,137.804
95.6071,-1.0609,3.04236,220.725,187.073,0.776105,3.11932,301.254,108.279,-1.26545,3.0007,242.656,437.226,642.798,494.692,0.0769557,,444.913,157.49,126.326
78.0053,1.85417,4.40801,308.531,319.303,0.630645,1.49014,419.689,237.805,-1.54587,2.83796,594.259,510.987,1262.44,704.93,2.91787,,553.771,173.399,113.913
145.635,-1.14543,4.95953,307.205,137.535,0.462947,5.88097,230.678,73.7827,-1.85804,5.18596,275.247,453.242,646.18,798.755,0.921438,,273.368,175.578,130.638
14.112,0.693221,1.25984,175.143,123.316,1.96745,4.85497,480.041,74.8942,0.293927,1.93246,151.673,469.861,658.032,357.074,2.68805,,220.996,174.253,129.988
121.232,-0.587158,3.70162,214.87,161.019,0.701651,0.749997,263.794,178.555,-0.62666,4.36984,249.731,473.933,712.912,353.111,2.95162,,263.347,160.61,127.421
177.84,-1.45074,5.69859,430.881,130.691,-1.2629,4.35004,305.179,162.22,-1.67786,6.13584,464.637,395.866,576.801,798.882,1.34855,,521.219,159.686,117.935
91.813,-1.6672,5.44461,304.24,62.1708,-0.703341,2.46182,188.659,56.438,-2.08267,2.34997,265,403.037,564.496,354.195,2.98279,,253.745,170.691,131.628
46.1276,2.92576,3.55084,464.829,111.441,0.576196,6.23386,207.929,165.637,1.45176,3.52823,395.513,447.852,660.367,289.602,2.68301,,258.481,173.235,131.305
743.441,0.158749,0.524013,773.08,600.419,0.866719,3.82758,857.452,161.25,0.615612,3.20509,228.348,1458.52,1671.85,1455.35,2.97962,,1016.3,175.787,122.385
246.384,-0.472025,2.53441,321.12,93.2261,0.537638,0.316636,181.805,56.1569,-0.342484,3.85794,133.383,454.523,595.994,633.531,2.21777,,328.565,166.89,119.385
49.8164,-1.72279,0.460516,219.958,97.9758,-1.25098,3.11333,233.851,62.2017,-1.33529,1.03351,170.674,342.222,470.754,405.192,2.65281,,284.454,166.324,114.685
178.504,-0.415976,0.810442,247.518,35.5492,-2.04815,5.23078,221.747,111.941,0.237855,2.30332,165.323,381.863,575.428,531.759,1.86284,,335.1,153.501,118.653
106.301,0.656468,5.966,203.027,170.635,0.934133,1.6672,299.834,81.6547,-0.883095,0.868425,180.405,400.253,614.148,514.816,1.98438,,462.183,155.915,138.487
43.7275,-1.89212,4.27494,219.096,89.9916,-0.888126,3.29348,229.766,136.499,-1.71421,1.56884,408.811,364.683,598.402,548.626,0.981458,,324.835,161.251,118.584
161.945,1.28573,1.37697,360.326,430.982,1.21268,5.05196,807.869,123.956,1.04034,2.04761,227.366,637.273,859.443,923.734,2.60819,,488.997,174.436,112.98
113.799,1.68016,4.76996,357.418,121.926,-1.29807,2.21913,291.297,51.6913,-1.47732,1.63776,179.663,638.98,824.397,356.67,2.55083,,238.624,167.102,134.484
75.3544,0.518427,3.80271,173.87,300.168,0.884038,0.195627,458.82,196.205,0.865244,3.04947,298.623,477.371,761.463,526.397,2.6761,,372.216,151.277,117.937
89.3679,1.5934,5.98205,273.896,214.846,1.00188,5.70629,382.803,381.029,-1.92506,2.7605,1338.96,353.496,1819.79,724.383,0.275761,,556.424,150.341,116.627
221.904,-1.18474,3.27017,431.277,85.2065,-1.42261,5.48399,250.201,57.8875,-2.37751,2.32981,340.926,430.417,596.244,957.344,2.21382,,345.182,169.14,131.264
81.5525,2.82427,0.144536,710.176,35.8953,3.05896,2.1007,419.277,69.7725,2.40898,3.59112,409.823,365.059,513.539,276.228,1.95617,,243.011,170.352,122.253
309.148,0.314551,3.43532,339.02,145.473,-0.537569,6.24007,237.992,73.7324,1.07493,2.71585,171.812,548.466,704.604,586.742,2.80475,,211.882,97.9275,122.379
162.597,1.22382,5.952,347.033,187.9,-1.82912,2.64367,616.105,142.851,-1.68395,2.80629,416.703,908.462,1183.53,747.105,2.97485,,451.741,173.864,123.39
151.727,-0.482877,4.65516,251.866,82.025,-2.20763,2.80971,414.872,122.686,1.0386,1.16154,228.436,473.142,844.945,514.642,1.84545,,411.405,186.057,118.95
213.073,-2.12734,3.8252,922.175,77.001,-1.53577,2.33601,252.464,235.426,-2.13662,3.90614,1019.56,468.141,680.51,883.794,1.4892,,396.246,167.658,131.719
128.022,-0.909648,3.93327,249.727,246.945,-0.90708,1.67953,394.071,261.888,-0.185479,1.96822,300.02,474.903,703.29,954.278,2.25374,,381.918,168.029,137.986
585.733,0.878986,0.604421,846.013,396.685,0.442434,3.38902,469.076,227.672,0.0518986,3.04273,257.612,1038.81,1336.6,1270.32,2.7846,,832.262,178.556,119.958
478.319,-0.168372,2.80526,512.383,458.914,-1.38918,5.8623,992.966,393.706,-0.0514322,2.87071,410.593,1171.59,1601.62,1222.52,3.05704,,770.348,164.923,114.771
99.9746,-2.07281,3.33347,439.442,154.523,-0.397877,4.3465,234.3,137.357,0.266756,0.648385,188.062,444.422,748.609,458.62,1.01303,,425.028,173.951,122.987
219.365,-1.75051,1.71145,673.256,411.237,-0.449576,5.99893,483.396,116.862,-0.964989,1.18431,222.76,741.062,904.666,921.342,1.99571,,492.532,173.37,137.027
335.653,0.960632,3.58064,528.106,275.066,2.01849,1.51872,1069.05,244.221,1.68678,1.29248,693.757,716.906,974.713,1038.44,2.06193,,553.062,161.495,125.809
620.704,-0.722739,1.16645,809.381,638.568,-0.291252,4.16212,688.307,191.913,-0.478358,3.52792,248.829,1332.5,1542.61,1091.55,2.99567,,820.555,176.073,126.47
80.4552,-0.198053,4.67319,176.807,74.61,-0.992383,0.924617,214.68,87.919,-0.318252,3.58097,146.908,374.841,517.505,336.937,2.53461,,287.909,156.622,114.204
324.47,0.854499,1.78141,484.239,274.075,0.14744,0.479643,328.287,63.1674,2.19856,3.49938,318.529,555.024,828.327,1505.33,1.30176,,468.943,178.057,135.786
378.562,2.03836,2.44328,1488.16,392.555,1.34767,5.64446,824.456,111.036,1.85948,2.89062,383.323,893.176,1051.45,532.665,3.082,,445.06,174.063,116.798
149.431,1.31036,2.92999,328.813,17.7894,2.99309,3.43652,236.509,80.1065,-0.223612,0.0187656,157.572,322.614,584.847,387.053,0.506524,,239.329,140.756,134.482
73.8157,-2.76674,5.55049,614.957,55.0817,-2.43555,4.12454,357.06,199.225,-0.805438,1.6072,289.391,361.514,650.987,664.782,1.42595,,422.717,175.442,110.614
573.036,-1.20564,1.08759,1058.96,404.822,-0.785713,4.3986,563.381,90.9287,-1.7944,5.28697,307.294,1049.83,1212.03,863.855,2.97217,,712.599,186.19,124.226
121.708,0.0313625,4.43779,203.269,229.366,0.921836,3.06714,374.822,251.781,0.0881454,1.04171,276.978,441.481,791.866,710.31,1.37065,,643.334,162.76,113.268
175.043,-1.72038,4.08451,535.2,22.7145,-3.13862,1.7265,320.87,235.971,-1.39778,3.83322,519.155,409.097,579.535,675.841,2.35801,,524.94,178.327,113.692
242.243,-0.00590542,2.05426,305.22,113.39,-1.22556,4.55713,268.653,192.035,-0.279247,4.76575,238.041,519.856,763.496,553.085,2.50287,,442.889,185.675,129.748
274.782,0.245426,0.875395,332.025,229.423,-1.52381,0.904521,577.428,235.604,-1.53062,0.973318,582.046,620.582,878.294,1235.19,0.0291257,,1016.86,173.481,118.478
228.43,0.189039,3.18157,277.139,723.831,-0.189429,1.08815,757.452,239.738,-0.98079,1.19618,382.241,806.476,1049.61,2202.85,2.09342,,1039.62,150.794,114.812
30.7054,2.0788,0.503012,212.511,79.9213,-1.24052,5.24754,214.581,114.121,-0.210099,5.2181,175.941,418.194,569.201,426.067,1.53866,,317.185,172.105,131.713
49.6955,0.432589,3.51382,181.576,151.499,-1.04278,3.64987,290.428,244.774,0.283375,0.966688,279.71,393.549,736.422,629.552,0.136052,,539.656,173.23,115.68
153.301,0.135731,3.65944,221.501,51.5751,0.229279,6.11839,172.976,54.7934,-1.93377,1.52107,230.952,375.026,600.526,647.51,2.45895,,218.579,158.511,126.197
327.711,1.28834,5.28345,662.36,285.241,1.38355,1.40371,629.53,276.952,2.12233,3.10084,1179.14,668.776,1079.64,1507.64,2.40345,,680.628,172.73,120.757
74.5414,-2.37996,2.20158,431.8,129.488,-0.719432,4.34173,236.23,127.812,0.0405933,1.14609,188.624,428.605,695.55,375.857,2.14016,,297.89,146.635,138.623
114.215,1.47378,1.0677,405.689,21.0836,3.7921,6.25233,488.596,319.707,-0.531377,3.27522,388.979,537.704,1144.3,1167.95,1.09855,,525.358,309.405,131.947
22.4954,2.97054,0.96194,286.996,62.245,-2.11081,3.73832,301.118,102.932,0.445454,4.73506,177.525,585.605,755.283,692.32,2.77638,,404.18,184.377,136.656
158.414,0.941662,1.59833,286.508,77.6123,1.825,5.52836,304.124,112.122,1.06908,5.41834,226.55,411.929,590.348,697.133,2.35316,,413.864,165.329,134.183
102.064,0.813849,1.68456,216.814,295.26,0.20663,6.26399,368.189,305.72,-0.492008,6.22614,363.743,478.446,739.76,1111.31,1.70376,,417.777,167.413,119.72
184.182,-0.078229,4.13464,248.741,272.29,1.12939,0.408302,496.171,174.111,-0.29642,3.33872,227.745,631.556,918.046,815.991,2.55685,,344.255,166.557,137.152
135.633,-1.76311,1.95632,439.984,155.289,0.866857,5.62302,277.412,122.365,-1.00186,1.77147,235.057,674.484,860.864,506.764,2.61648,,296.599,167.043,139.635
102.155,-0.261449,3.74297,195.982,251.352,0.196253,3.01472,306.672,325.947,-1.45494,0.102946,746.997,374.444,1074.72,734.83,0.728246,,564.651,165.056,126.22
213.954,-1.80678,2.63671,686.793,96.8942,-0.220058,4.83256,191.727,79.9679,-2.21952,1.26491,393.816,557.856,741.795,441.344,2.19585,,332.275,154.711,128.351
56.3174,-1.30194,4.61821,190.472,91.202,1.33295,2.37568,253.534,99.6748,-0.69396,3.41961,178.102,433.376,598.887,790.385,2.24253,,272.42,154.655,127.207
562.43,0.71123,2.20463,731.392,372.193,0.00407105,5.41555,410.85,313.822,0.450254,2.70635,371.438,1037.94,1311.16,1085.89,3.07226,,629.133,172.409,134.65
102.86,0.231495,0.00720239,189.417,109.353,1.75412,3.42349,395.37,63.7479,-2.26462,3.22859,334.94,481.517,916.306,1203.41,2.8669,,303.956,157.231,126.396
178.922,0.638989,6.12308,253.671,138.703,0.411492,0.830594,228.346,102.156,0.0644636,2.55421,165.144,348.045,576.481,740.17,0.990697,,391.207,131.857,129.589
188.918,-2.14272,3.88439,832.513,190.01,-1.3486,1.22917,427.184,155.282,-1.85747,1.27577,523.342,538.256,715.525,329.668,2.65522,,244.438,164.405,119.132
53.6098,-2.60677,3.1743,403.457,59.7141,1.82247,4.64163,246.828,111.491,0.133584,1.18844,169.628,618.741,801.555,423.918,1.46732,,291.082,171.221,126.965
65.5229,-1.94702,0.831414,288.464,119.101,2.64545,2.72928,859.395,53.228,-0.0541318,5.25644,148.986,965.462,1144.27,663.044,1.89786,,174.944,168.328,139.123
35.2086,-1.21811,0.92537,181.986,89.6524,-1.77629,0.23778,316.724,120.673,-1.28474,3.3246,262.594,370.799,561.847,517.021,0.687591,,297.633,170.088,117.707
184.123,-0.566019,1.29401,288.014,144.475,-0.410138,4.36762,236.175,63.8568,-0.657247,5.45746,140.698,493.869,627.249,539.736,3.07361,,341.906,192.3,116.996
270.62,-0.0708148,5.51408,314.235,130.538,0.0366113,3.30228,194.919,81.0592,-2.58706,1.19771,554.335,459.352,895.312,675.068,2.2118,,202.54,158.557,117.606
129.89,-0.831691,2.49923,240.728,135.291,0.936252,6.18097,344.794,391.38,-0.635206,5.10457,487.901,580.668,986.559,1273.01,2.60144,,579.942,162.656,119.547
113.662,-2.08158,0.841221,489.99,117.015,0.831412,3.85347,235.784,89.2519,1.36274,5.8437,223.379,641.216,929.606,510.31,3.01225,,345.855,161.215,124.048
377.574,0.7351,3.27072,512.093,191.971,1.51151,0.573794,482.383,68.1156,0.515766,1.69805,136.901,652.712,804.501,841.149,2.69693,,421.607,166.508,112.936
186.527,0.742385,4.28533,296.211,193.514,1.1309,1.01462,365.249,205.87,-0.744091,6.09535,292.965,510.273,890.896,748.532,3.01247,,310.824,173.15,123.76
151.348,-0.385567,3.1656,238.046,95.0986,0.69562,3.55064,193.137,97.2215,0.39755,4.53902,171.394,356.583,525.762,966.447,0.385037,,466.51,173.73,135.461
97.521,0.651313,4.69362,207.7,64.1638,2.67739,1.10862,498.2,163.048,1.39073,0.604353,372.043,460.777,654.175,429.909,2.69818,,349.201,170.268,132.006
57.5415,0.532279,4.38507,176.885,67.5293,0.69349,6.14448,182.059,76.4411,1.88356,2.70175,283.673,339.964,551.131,574.158,1.75941,,241.292,164.156,119.698
124.451,0.631521,0.810211,222.153,16.2629,2.69397,2.55359,194.625,59.4424,1.95514,5.18895,251.369,342.312,516.479,270.05,1.74338,,205.255,163.771,131.575
157.521,0.686271,5.50928,263.18,126.971,-1.61093,1.54454,371.164,88.6963,-0.812441,0.717404,175.483,594.262,737.94,567.732,2.31845,,419.916,175.531,128.401
241.519,0.819857,3.71526,365.043,426.565,0.987536,1.14907,672.848,205.531,0.00813529,1.79695,237.117,707.02,947.453,861.233,2.56619,,527.437,161.571,118.23
144.076,1.23497,3.64914,321.885,164.051,0.319365,0.300222,242.703,118.361,-0.219038,3.77652,179.312,488.811,690.187,405.782,2.93427,,309.472,177.323,132.139
149.681,0.751142,0.254071,248.22,166.761,2.02132,3.66939,658.977,160.698,2.10902,3.51987,682.862,520.417,742.899,452.167,2.86787,,394.072,154.933,122.21
99.7815,-1.79977,2.49353,355.007,214.367,-0.679563,4.81954,307.857,124.113,-1.47936,2.20192,307.382,457.945,647.394,568.366,2.32601,,278.61,172.999,111.175
54.4937,-1.99345,5.02909,279.825,15.1275,2.4818,5.17194,179.257,184.51,-0.638016,0.754528,249.034,441.127,647.092,734.422,0.142846,,363.024,191.827,110.138
54.2194,-0.444553,3.22332,202.665,119.292,-1.20038,2.58022,281.085,157.576,-1.34257,3.64541,347.378,405.517,606.866,532.372,0.643102,,295.196,193.682,129.728
193.337,0.237619,2.08666,245.085,161.723,1.67748,5.52402,488.434,87.4636,0.74191,0.922821,173.773,564.804,717.837,738.371,2.84583,,318.981,143.308,132.306
162.686,-1.53737,6.14504,425.906,306.631,-0.539143,4.36542,389.777,125.531,-0.439524,5.12062,179.642,529.106,669.416,1259.74,1.77962,,632.462,156.98,115.186
125.239,-0.644365,0.00752762,230.487,139.819,0.699944,3.77646,247.159,106.323,-0.523314,1.76287,172.973,469.977,649.045,382.53,2.51425,,264.774,173.13,123.394
233.81,-0.136552,3.50057,290.502,169.308,0.818765,0.030995,284.706,77.9942,-1.57093,0.666594,225.423,554.481,798.006,470.1,2.81361,,334.979,169.406,111.834
132.096,0.576646,0.992796,237.468,35.2729,-0.899646,3.33091,178.023,196.469,0.0846348,5.07098,233.088,398.055,631.83,402.741,2.33811,,306.4,180.187,124.309
91.1656,-2.38122,5.32713,524.306,285.311,-0.253662,4.01463,340.974,118.311,-1.06534,4.83834,231.147,574.284,715.121,839.369,1.31249,,450.575,166.007,128.64
123.268,1.93796,2.36308,465.903,143.157,1.23356,4.20651,296.4,215.548,1.17478,4.33906,406.849,374.302,577.104,560.927,1.84342,,443.61,161.815,139.458
163.673,-0.994124,3.4438,307.191,36.7332,-1.97725,5.14689,223.522,56.2392,0.594901,3.04684,143.727,389.966,573.36,446.567,1.70309,,278.461,176.485,127.424
69.5043,-1.91468,4.01948,290.799,317.179,-0.798293,0.566093,450.876,97.3438,-1.47339,4.50643,260.743,474.181,674.401,1166.8,2.8298,,668.552,162.871,134.198
317.36,-0.87757,6.05009,484.833,456.065,-0.374051,1.86203,516.049,242.941,-0.137664,3.69641,275.939,773.063,1139.99,966.11,2.09513,,583.575,186.302,126.477
43.11,-3.08278,5.98798,501.777,72.5318,1.63216,3.30633,252.467,86.2075,-1.41405,6.11784,233.062,694.794,872.236,301.367,2.68165,,188.38,172.227,138.088
177.076,0.507536,0.343468,239.076,209.217,1.62747,5.86445,565.051,325.757,0.621038,2.88429,406.375,388.476,886.312,768.888,0.762199,,550.525,130.409,112.048
107.914,-0.388936,5.05428,205.827,102.829,2.14883,2.86584,479.02,102.774,0.479783,0.466516,163.057,553.275,721.834,359.557,2.18845,,245.199,169.904,115.764
92.5567,0.138692,4.9356,172.545,55.8208,-3.15029,3.93242,668.211,73.9237,2.0495,1.6229,321.835,532.267,1105.34,511.597,1.00317,,271.001,145.049,135.899
528.325,0.726396,1.25869,694.47,31.9148,-1.65522,1.08043,192.655,114.68,0.226513,5.70154,161.175,599.54,820.231,1359.13,0.178259,,513.778,167.579,110.179
191.922,0.0162811,2.8515,258.143,51.3399,2.03279,5.23194,256.387,145.816,0.109123,2.26655,200.703,448.572,623.178,857.958,2.38044,,380.448,172.609,136.986
176.112,-0.580009,1.81269,253.478,71.2678,1.88822,0.350235,291.95,204.687,0.0991412,1.08052,239.264,493.738,662.872,779.564,1.46245,,294.478,146.895,122.219
92.7671,1.00038,4.32359,218.294,78.0855,0.950471,4.10343,194.032,157.974,-1.3745,0.994955,350.313,321.175,756.183,354.747,0.220155,,265.348,164.77,111.113
88.9126,-0.55126,1.54164,198.828,44.501,1.61514,4.16058,207.234,53.9472,-1.35681,2.15789,159.082,398.409,553.061,434.002,2.61894,,252.159,170.21,113.265
138.612,0.509107,4.94924,231.174,71.7919,0.42611,1.13421,182.921,83.5472,-2.14423,1.17453,386.6,389.361,755.815,382.078,2.46815,,291.304,169.714,137.161
310.558,0.610423,2.43557,408.661,566.495,-0.543681,4.65754,672.493,172.917,1.4395,1.76962,404.499,974.658,1424.39,1658.39,2.22197,,1015.7,173,123.366
187.149,1.42528,1.59898,446.243,301.272,0.224701,5.02274,349.634,195.842,1.33817,1.13034,421.522,653.267,913.637,824.51,2.85943,,434.117,172.202,136.04
60.232,1.19016,1.09367,203.777,86.0526,-1.31177,4.58724,245.368,57.3789,-0.382543,5.07219,133.501,443.88,569.427,410.651,2.78961,,257.201,172.697,118.425
289.791,-0.516261,5.34942,371.504,249.429,0.0563097,1.9229,304.009,88.7538,-1.43617,1.63355,240.833,654.686,850.753,605.855,2.85666,,450.552,172.028,138.335
64.145,-0.00592459,3.87582,190.314,77.631,-0.106713,3.73753,188.114,58.8588,-1.15276,5.69266,173.185,350.895,526.783,310.882,0.138292,,237.115,179.178,139.6
175.118,-2.65086,4.27122,1257.12,67.1425,-1.82241,1.18368,274.752,96.8108,-2.14306,5.32881,434.3,521.039,660.839,444.194,3.08754,,241.149,162.568,116.597
267.343,-0.468944,4.92727,342.825,273.666,-0.207733,3.61867,328.036,124.662,-2.45177,4.21553,740.818,480.301,930.678,1066.47,1.3086,,416.416,170.742,131.984
248.593,0.960803,2.06673,409.675,132.746,2.1343,6.02272,591.928,160.31,0.664645,2.84459,232.003,528.692,744.807,755.662,2.32719,,385.662,170.655,122.475
122.834,-0.611499,2.07933,241.118,58.8604,0.591151,4.2921,184.601,112.365,0.83277,0.0205788,206.793,411.693,626.358,473.998,2.21277,,382.442,191.49,138.422
173.488,1.39073,4.29767,403.904,49.7319,2.42164,0.476586,328.426,106.214,0.564381,1.36605,168.227,389.043,603.113,445.754,2.4621,,295.512,161.736,114.138
63.9763,-1.0855,4.41637,191.769,151.349,-1.35688,1.11747,358.931,90.7374,-1.15122,4.74727,197.023,408.633,564.482,590.351,2.98429,,335.793,160.129,117.963
98.3367,-0.135617,0.385638,186.263,69.3903,-0.798931,0.517791,191.07,77.564,-0.709744,0.167004,159.468,329.782,459.328,571.8,0.132153,,477.897,157.622,125.853
102.077,-0.701857,0.705257,203.755,290.931,1.55344,3.01943,738.957,196.441,0.462395,3.52113,256.795,705.887,910.876,1073.77,2.31417,,704.812,158.314,136.01
55.0126,0.162956,2.49675,178.253,73.4739,1.20242,1.04681,203.209,116.807,-1.04257,4.3071,217.127,348.795,595.601,410.672,1.44993,,262.123,169.312,111.6
307.697,-1.6181,1.6722,817.22,258.097,-1.68686,4.62092,744.019,111.967,-2.24123,2.52187,546.425,647.513,804.408,492.216,2.94872,,425.273,132.302,122.686
242.213,0.0526668,3.8652,300.249,62.9199,-1.42104,1.64577,218.693,173.067,-0.736564,2.88201,257.951,461.523,643.153,576.66,2.21943,,309.16,176.974,131.062
217.583,-1.63009,5.75179,603.235,235.611,-0.852689,4.63459,368.517,166.8,0.187041,1.05368,218.37,467.656,884.231,986.665,1.1172,,410.101,177.205,137.4
19.8802,-0.785697,5.52206,181.095,106.732,-0.371313,2.7119,205.047,134.09,-0.78998,6.11369,214.226,371.467,572.062,525.771,2.81016,,422.71,179.169,118.972
242.137,-0.632718,0.411211,308.759,174.916,0.842026,2.01366,285.261,261.125,-0.807202,0.616605,373.053,516.054,765.989,1606.01,1.60245,,614.654,99.6295,126.593
53.261,0.0827251,3.33644,176.862,37.8232,2.19626,5.52104,254.367,78.138,-0.122019,5.76782,156.075,392.82,557.631,478.522,2.1846,,363.167,168.594,134.769
254.874,1.08455,4.02646,457.135,439.624,0.321582,1.54917,500.479,133.96,-0.144363,0.486134,188.898,779.117,1005.17,684.432,2.47729,,467.419,180.352,131.759
